active,timestamp,engine_max_rpm,engine_idle_rpm,engine_current_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,suspension_travel_ratio_FL,suspension_travel_ratio_FR,suspension_travel_ratio_RL,suspension_travel_ratio_RR,wheel_slip_ratio_FL,wheel_slip_ratio_FR,wheel_slip_ratio_RL,wheel_slip_ratio_RR,wheel_rotation_speed_FL,wheel_rotation_speed_FR,wheel_rotation_speed_RL,wheel_rotation_speed_RR,wheel_on_rumble_strip_FL,wheel_on_rumble_strip_FR,wheel_on_rumble_strip_RL,wheel_on_rumble_strip_RR,wheel_puddle_depth_FL,wheel_puddle_depth_FR,wheel_puddle_depth_RL,wheel_puddle_depth_RR,surface_rumble_FL,surface_rumble_FR,surface_rumble_RL,surface_rumble_RR,wheel_slip_angle_FL,wheel_slip_angle_FR,wheel_slip_angle_RL,wheel_slip_angle_RR,wheel_combined_slip_FL,wheel_combined_slip_FR,wheel_combined_slip_RL,wheel_combined_slip_RR,suspension_travel_FL,suspension_travel_FR,suspension_travel_RL,suspension_travel_RR,car_ordinal_id,car_class_id,car_performance_index,car_drivetrain_id,car_num_cylinders,position_x,position_y,position_z,speed,power,torque,tire_temp_FL,tire_temp_FR,tire_temp_RL,tire_temp_RR,boost,fuel,dist_traveled,lap_time_best,lap_time_last,lap_time_current,race_time,lap_num,race_position,throttle,brake,clutch,handbrake,gear_num,steering_angle,driving_line,ai_brake_diff,tire_wear_FL,tire_wear_FR,tire_wear_RL,tire_wear_RR,track_id
1,1088156,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.18,30.76,31.43,31.43,-11.025,0.9979,528.4749,0.0,0.0,611.7115,776.575,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088187,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.76,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.7282,776.5917,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088203,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.76,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.7449,776.6084,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088218,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.76,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.7615,776.6251,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088234,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.75,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.7782,776.6417,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088250,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.75,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.7949,776.6584,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088265,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.75,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.8115,776.675,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088281,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.17,30.75,31.42,31.42,-11.025,0.9979,528.4749,0.0,0.0,611.8282,776.6917,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088296,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.16,30.75,31.41,31.41,-11.025,0.9979,528.4749,0.0,0.0,611.8449,776.7084,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088312,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.16,30.75,31.41,31.41,-11.025,0.9979,528.4749,0.0,0.0,611.8616,776.725,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088328,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.16,30.75,31.41,31.41,-11.025,0.9979,528.4749,0.0,0.0,611.8782,776.7417,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088343,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.16,30.74,31.41,31.41,-11.025,0.9979,528.4749,0.0,0.0,611.8949,776.7584,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088359,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.16,30.74,31.41,31.41,-11.025,0.9979,528.4749,0.0,0.0,611.9116,776.775,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088375,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.16,30.74,31.41,31.41,-11.025,0.9979,528.4749,0.0,0.0,611.9282,776.7917,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088390,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.74,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,611.9449,776.8083,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088406,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.74,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,611.9615,776.825,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088437,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.74,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,611.9782,776.8417,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088453,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.74,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,611.9949,776.8584,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088468,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.73,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,612.0115,776.8751,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088484,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.73,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,612.0282,776.8917,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088500,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.15,30.73,31.4,31.4,-11.025,0.9979,528.4749,0.0,0.0,612.0449,776.9084,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088515,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.73,31.39,31.39,-11.025,0.9979,528.4749,0.0,0.0,612.0615,776.925,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088531,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.73,31.39,31.39,-11.025,0.9979,528.4749,0.0,0.0,612.0782,776.9417,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088546,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.73,31.39,31.39,-11.025,0.9979,528.4749,0.0,0.0,612.0949,776.9584,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088562,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.73,31.39,31.39,-11.025,0.9979,528.4749,0.0,0.0,612.1116,776.975,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088578,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.72,31.39,31.39,-11.025,0.9979,528.4749,0.0,0.0,612.1282,776.9917,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088593,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.72,31.39,31.39,-11.025,0.9979,528.4749,0.0,0.0,612.1449,777.0084,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088609,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.14,30.72,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.1616,777.025,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088625,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.72,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.1782,777.0417,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088640,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.72,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.1949,777.0583,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088671,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.72,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.2115,777.075,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088687,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.72,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.2282,777.0917,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088703,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.71,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.2449,777.1084,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088718,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.71,31.38,31.38,-11.025,0.9979,528.4749,0.0,0.0,612.2615,777.1251,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
1,1088734,8499.9951,799.9995,800.0174,0.0,-0.0,-0.0,0.0,0.0002,0.0,-0.0002,-0.0,0.0002,-0.9551,0.0155,0.0109,0.4031,0.4002,0.3982,0.3958,-0.0,0.0,0.0,-0.0,0.0002,0.0003,0.0002,0.0003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0001,-0.0002,-0.0002,0.0001,0.0001,0.0002,0.0002,0.0012,0.001,0.0018,0.0017,3620,4,700,1,6,-337.1286,-20.6969,-190.1068,0,0,0,31.13,30.71,31.37,31.37,-11.025,0.9979,528.4749,0.0,0.0,612.2782,777.1417,0,1,0,0,0,0,1,0,19,0,0.0008,0.0008,0.0013,0.0013,113
